"","x","y","ISO3","HV001","REGCODE","IsRural","cattle","goat","sheep","chicken"
"1971",36.954037,-1.472465,"KEN",1393,5,0,0.19047619047619,0.142857142857143,0,0.142857142857143
"1972",36.953958,-1.579725,"KEN",1394,5,1,0.6,0.521739130434783,0.478260869565217,0.44
"1973",36.097511,-1.937878,"KEN",1395,5,1,0.695652173913043,0.9,0.789473684210526,0.0434782608695652
"1974",36.685111,-1.413816,"KEN",1396,5,0,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.238095238095238
"1975",36.699644,-1.448822,"KEN",1397,5,1,0.3,0.25,0.25,0.55
"1976",36.636467,-1.377557,"KEN",1398,5,0,0.1,0.05,0.1,0.3
"1977",36.717562,-1.374671,"KEN",1399,5,0,0.4,0.32,0.16,0.4
"1978",36.751576,-1.406223,"KEN",1400,5,0,0.181818181818182,0.0909090909090909,0.0454545454545455,0.272727272727273
"1979",36.751907,-1.399571,"KEN",1401,5,0,0.333333333333333,0.291666666666667,0.0833333333333333,0.208333333333333
"1980",36.746626,-1.384289,"KEN",1402,5,0,0.32,0.28,0.08,0.36
"1981",36.708163,-1.396583,"KEN",1403,5,1,0.166666666666667,0.111111111111111,0.0555555555555556,0.294117647058824
"1982",36.679553,-1.337754,"KEN",1404,5,0,0.15,0.05,0,0.05
"1983",36.655059,-1.368593,"KEN",1405,5,0,0.347826086956522,0.347826086956522,0.0869565217391304,0.260869565217391
"1984",36.759513,-1.385874,"KEN",1406,5,0,0.25,0.125,0.166666666666667,0.291666666666667
"1985",36.773572,-1.414127,"KEN",1407,5,0,0.347826086956522,0.260869565217391,0.0434782608695652,0.409090909090909
"1986",36.714933,-1.399444,"KEN",1408,5,0,0.173913043478261,0.0869565217391304,0,0.260869565217391
"1987",35.049545,-0.430999,"KEN",1409,5,1,0.565217391304348,0.0869565217391304,0,0.434782608695652
"1988",35.014168,-0.392989,"KEN",1410,5,0,0.3,0.1,0.2,0.55
"1989",35.068721,-0.262973,"KEN",1411,5,1,0.708333333333333,0.625,0.333333333333333,0.625
"1990",35.227399,-0.245964,"KEN",1412,5,1,0.727272727272727,0.409090909090909,0.318181818181818,0.761904761904762
"1991",35.319857,-0.309298,"KEN",1413,5,1,0.84,0.12,0.04,0.56
"1992",0,0,"KEN",1414,5,0,0.416666666666667,0.125,0.0833333333333333,0.291666666666667
"1993",35.257711,-0.311582,"KEN",1415,5,1,0.863636363636364,0.0454545454545455,0.0454545454545455,0.5
"1994",35.260667,-0.251504,"KEN",1416,5,1,0.590909090909091,0.363636363636364,0.0454545454545455,0.636363636363636
"1995",35.312409,-0.318156,"KEN",1417,5,0,0.64,0,0.08,0.56
"1996",35.319845,-0.349574,"KEN",1418,5,0,0.25,0.125,0.125,0.5
"1997",35.285291,-0.36287,"KEN",1419,5,0,0.263157894736842,0.0526315789473684,0.0526315789473684,0.210526315789474
"1998",35.298739,-0.383661,"KEN",1420,5,0,0.368421052631579,0,0,0.210526315789474
"1999",35.154233,-0.36909,"KEN",1421,5,0,0.727272727272727,0.0454545454545455,0,0.590909090909091
"2000",35.223389,-0.338838,"KEN",1422,5,1,0.565217391304348,0,0,0.565217391304348
"2001",35.228637,-0.313347,"KEN",1423,5,0,0.666666666666667,0.125,0.0833333333333333,0.416666666666667
"2002",35.146404,-0.388691,"KEN",1424,5,1,0.875,0.166666666666667,0,0.416666666666667
"2003",35.18281,-0.457094,"KEN",1425,5,1,0.782608695652174,0.347826086956522,0,0.565217391304348
"2004",35.262754,-0.421155,"KEN",1426,5,1,0.304347826086957,0.0869565217391304,0.0869565217391304,0.260869565217391
"2005",35.310926,-0.174651,"KEN",1427,5,1,0.666666666666667,0.5,0.0833333333333333,0.875
"2006",35.417612,-0.180383,"KEN",1428,5,1,0.347826086956522,0.304347826086957,0.0869565217391304,0.869565217391304
"2007",35.538949,-0.132023,"KEN",1429,5,1,0.75,0.166666666666667,0.0833333333333333,0.791666666666667
"2008",35.59369,-0.191186,"KEN",1430,5,0,0.636363636363636,0.0454545454545455,0.181818181818182,0.772727272727273
"2009",35.550457,-0.107795,"KEN",1431,5,0,0.583333333333333,0.25,0.166666666666667,0.791666666666667
"2010",35.461119,-0.199389,"KEN",1432,5,0,0.380952380952381,0.0952380952380952,0,0.523809523809524
"2011",35.403256,-0.196551,"KEN",1433,5,0,0.8,0.36,0.08,0.8
"2012",35.428536,-0.288745,"KEN",1434,5,1,0.238095238095238,0.19047619047619,0.0476190476190476,0.285714285714286
"2013",35.517833,-0.255458,"KEN",1435,5,0,0.631578947368421,0.157894736842105,0.0526315789473684,0.578947368421053
"2014",0,0,"KEN",1436,5,0,0.695652173913043,0.130434782608696,0.217391304347826,0.782608695652174
"2015",35.196289,-0.631907,"KEN",1437,5,1,0.88,0,0.04,0.32
"2016",35.13265,-0.61275,"KEN",1438,5,1,0.826086956521739,0.130434782608696,0.0434782608695652,0.478260869565217
"2017",35.065507,-0.577405,"KEN",1439,5,1,0.857142857142857,0.142857142857143,0.380952380952381,0.714285714285714
"2018",35.125053,-0.505406,"KEN",1440,5,1,0.84,0.2,0,0.68
"2019",35.202144,-0.497134,"KEN",1441,5,1,0.521739130434783,0.130434782608696,0.130434782608696,0.478260869565217
"2020",35.276078,-0.506052,"KEN",1442,5,1,0.434782608695652,0.0434782608695652,0.0434782608695652,0.434782608695652
"2021",35.240994,-0.544988,"KEN",1443,5,1,0.478260869565217,0.0434782608695652,0.130434782608696,0.391304347826087
"2022",35.257638,-0.58225,"KEN",1444,5,1,0.727272727272727,0.181818181818182,0.227272727272727,0.636363636363636
"2023",35.371028,-0.604581,"KEN",1445,5,1,0.904761904761905,0,0.19047619047619,0.476190476190476
"2024",35.27972,-0.579929,"KEN",1446,5,1,0.5,0,0.0909090909090909,0.227272727272727
"2025",35.257963,-0.589288,"KEN",1447,5,1,0.782608695652174,0.0434782608695652,0.173913043478261,0.478260869565217
"2026",35.224002,-0.591624,"KEN",1448,5,1,0.782608695652174,0.0434782608695652,0.130434782608696,0.565217391304348
"2027",35.037403,-0.892797,"KEN",1449,5,1,0.941176470588235,0,0,0.882352941176471
"2028",35.151825,-0.842082,"KEN",1450,5,1,1,0,0.0454545454545455,0.818181818181818
"2029",35.081947,-0.694253,"KEN",1451,5,0,0.352941176470588,0.176470588235294,0,0.352941176470588
"2030",35.117046,-0.689667,"KEN",1452,5,0,0.363636363636364,0.0909090909090909,0.181818181818182,0.363636363636364
"2031",35.125071,-0.68156,"KEN",1453,5,1,0.818181818181818,0,0.0909090909090909,0.545454545454545
"2032",35.27911,-0.695824,"KEN",1454,5,1,0.88,0,0.32,0.64
"2033",35.316538,-0.761427,"KEN",1455,5,1,0.8,0.16,0.12,0.48
"2034",35.274238,-0.690745,"KEN",1456,5,1,0.833333333333333,0.0416666666666667,0.0833333333333333,0.25
"2035",35.330814,-0.797883,"KEN",1457,5,0,0.545454545454545,0.136363636363636,0.227272727272727,0.5
"2036",35.324192,-0.812698,"KEN",1458,5,0,0.8,0.28,0.32,0.68
"2037",35.402807,-0.762919,"KEN",1459,5,0,0.590909090909091,0.136363636363636,0.136363636363636,0.545454545454545
"2038",35.33958,-0.656315,"KEN",1460,5,1,0.583333333333333,0,0.208333333333333,0.416666666666667
"2039",35.246099,-0.681547,"KEN",1461,5,1,0.666666666666667,0,0.125,0.416666666666667
"2040",35.322466,-0.72113,"KEN",1462,5,0,0.818181818181818,0,0,0.318181818181818
"2041",35.338411,-0.789954,"KEN",1463,5,0,0.428571428571429,0.142857142857143,0.142857142857143,0.666666666666667
"2042",35.319324,-0.762671,"KEN",1464,5,0,0.652173913043478,0.173913043478261,0.0869565217391304,0.521739130434783
"2043",35.405156,-0.825222,"KEN",1465,5,1,0.91304347826087,0.0869565217391304,0.0434782608695652,0.695652173913043
"2044",35.42548,-0.793262,"KEN",1466,5,1,0.75,0.375,0.166666666666667,0.666666666666667
"2045",35.444588,-0.832445,"KEN",1467,5,1,0.772727272727273,0.5,0,0.636363636363636
"2046",35.386965,-0.948789,"KEN",1468,5,1,0.75,0.791666666666667,0.0416666666666667,0.833333333333333
"2047",35.236256,-0.996636,"KEN",1469,5,1,0.782608695652174,0.434782608695652,0.173913043478261,0.782608695652174
"2048",35.276106,-1.003358,"KEN",1470,5,1,0.666666666666667,0.458333333333333,0.208333333333333,0.666666666666667
"2049",35.233769,-0.883526,"KEN",1471,5,1,0.75,0.15,0.35,0.85
"2050",35.207515,-0.954275,"KEN",1472,5,1,0.80952380952381,0.666666666666667,0.285714285714286,0.952380952380952
"2051",35.167563,-0.897654,"KEN",1473,5,1,0.88,0.08,0.36,0.92
"2052",34.692785,0.304648,"KEN",1474,7,1,0.48,0.04,0,0.68
"2053",34.70972,0.322075,"KEN",1475,7,1,0.6,0.12,0.16,0.92
"2054",34.629113,0.325561,"KEN",1476,7,1,0.636363636363636,0.227272727272727,0.0454545454545455,0.818181818181818
"2055",34.681026,0.434206,"KEN",1477,7,1,0.681818181818182,0.136363636363636,0,0.727272727272727
"2056",34.756468,0.289493,"KEN",1478,7,0,0.44,0.2,0.16,0.541666666666667
"2057",34.747117,0.293082,"KEN",1479,7,0,0.28,0.16,0.08,0.44
"2058",34.777133,0.304711,"KEN",1480,7,0,0.260869565217391,0,0.130434782608696,0.391304347826087
"2059",34.753309,0.272332,"KEN",1481,7,0,0.3,0,0.05,0.55
"2060",34.776763,0.314432,"KEN",1482,7,0,0.375,0.166666666666667,0.0416666666666667,0.391304347826087
"2061",34.681515,0.220104,"KEN",1483,7,1,0.666666666666667,0,0.125,0.708333333333333
"2062",34.770463,0.199015,"KEN",1484,7,1,0.48,0.04,0,0.8
"2063",34.773401,0.512855,"KEN",1485,7,1,0.708333333333333,0.333333333333333,0.0416666666666667,0.958333333333333
"2064",34.788127,0.375991,"KEN",1486,7,1,0.409090909090909,0.0454545454545455,0.0909090909090909,0.727272727272727
"2065",34.835408,0.497949,"KEN",1487,7,1,0.652173913043478,0.130434782608696,0.0434782608695652,0.869565217391304
"2066",34.769475,0.391379,"KEN",1488,7,1,0.545454545454545,0.136363636363636,0,0.80952380952381
"2067",34.87053,0.219654,"KEN",1489,7,1,0.416666666666667,0,0,0.875
"2068",34.812265,0.227373,"KEN",1490,7,1,0.608695652173913,0,0,0.869565217391304
"2069",34.784985,0.567985,"KEN",1491,7,1,0.636363636363636,0.136363636363636,0.0909090909090909,0.863636363636364
"2070",34.847386,0.642872,"KEN",1492,7,1,0.695652173913043,0.173913043478261,0.130434782608696,0.826086956521739
"2071",34.940469,0.644525,"KEN",1493,7,1,0.416666666666667,0.166666666666667,0.0833333333333333,0.75
"2072",35.004217,0.642246,"KEN",1494,7,1,0.590909090909091,0.181818181818182,0.181818181818182,0.818181818181818
"2073",35.108515,0.789392,"KEN",1495,7,1,0.636363636363636,0,0.363636363636364,0.80952380952381
"2074",35.122979,0.826533,"KEN",1496,7,0,0.19047619047619,0.0476190476190476,0.142857142857143,0.428571428571429
"2075",35.111148,0.868692,"KEN",1497,7,1,0.380952380952381,0.0952380952380952,0.19047619047619,0.476190476190476
"2076",34.467169,0.375835,"KEN",1498,7,0,0.428571428571429,0,0.0476190476190476,0.619047619047619
"2077",34.488422,0.468339,"KEN",1499,7,1,0.52,0.04,0.04,0.64
"2078",34.361391,0.409152,"KEN",1500,7,1,0.652173913043478,0.0434782608695652,0.0434782608695652,0.826086956521739
"2079",34.430836,0.233663,"KEN",1501,7,1,0.428571428571429,0.0476190476190476,0.142857142857143,0.80952380952381
"2080",34.438099,0.225574,"KEN",1502,7,1,0.304347826086957,0.0434782608695652,0,0.826086956521739
"2081",34.499054,0.340168,"KEN",1503,7,0,0.6,0.04,0.08,0.64
"2082",34.494847,0.347007,"KEN",1504,7,0,0.434782608695652,0.260869565217391,0.217391304347826,0.652173913043478
"2083",34.444913,0.319699,"KEN",1505,7,0,0.5,0.0416666666666667,0.0416666666666667,0.833333333333333
"2084",34.581158,0.311471,"KEN",1506,7,0,0.363636363636364,0.0454545454545455,0.0454545454545455,0.636363636363636
"2085",34.624791,0.284916,"KEN",1507,7,1,0.45,0.05,0.05,0.85
"2086",34.461206,0.28255,"KEN",1508,7,1,0.428571428571429,0.0476190476190476,0.0476190476190476,0.952380952380952
"2087",34.512882,0.203912,"KEN",1509,7,1,0.48,0.12,0.08,0.88
"2088",34.559141,0.17861,"KEN",1510,7,1,0.416666666666667,0.125,0.0416666666666667,0.625
"2089",34.483165,0.179715,"KEN",1511,7,1,0.666666666666667,0.375,0.0833333333333333,0.958333333333333
"2090",34.722816,0.114844,"KEN",1512,7,0,0.583333333333333,0.25,0.0416666666666667,0.695652173913043
"2091",34.688426,0.11063,"KEN",1513,7,0,0.708333333333333,0.125,0.0416666666666667,0.75
"2092",34.685017,0.072738,"KEN",1514,7,0,0.5,0.0416666666666667,0.0416666666666667,0.833333333333333
"2093",34.721793,0.093099,"KEN",1515,7,0,0.652173913043478,0.260869565217391,0.0434782608695652,0.869565217391304
"2094",34.717035,0.136901,"KEN",1516,7,0,0.64,0.04,0.08,0.76
"2095",34.809129,0.138961,"KEN",1517,7,1,0.72,0.2,0.08,0.8
"2096",34.786202,0.079927,"KEN",1518,7,0,0.545454545454545,0.227272727272727,0,0.772727272727273
"2097",34.767281,0.110498,"KEN",1519,7,0,0.260869565217391,0,0,0.521739130434783
"2098",34.809169,0.150079,"KEN",1520,7,1,0.583333333333333,0.0833333333333333,0,0.666666666666667
"2099",34.713821,0.0525,"KEN",1521,7,0,0.4,0.1,0,0.65
"2100",34.683006,0.051701,"KEN",1522,7,1,0.666666666666667,0.208333333333333,0,0.708333333333333
"2101",34.624584,0.019806,"KEN",1523,7,1,0.68,0.56,0.04,0.88
"2102",34.711196,-0.01326,"KEN",1524,7,1,0.48,0.08,0.12,0.84
"2103",34.689696,0.074189,"KEN",1525,7,0,0.739130434782609,0.0434782608695652,0,1
"2104",34.710857,0.078289,"KEN",1526,7,0,0.521739130434783,0.260869565217391,0,0.695652173913043
"2105",34.644531,0.065476,"KEN",1527,7,1,0.565217391304348,0.0869565217391304,0.0434782608695652,0.739130434782609
"2106",34.605629,0.108326,"KEN",1528,7,1,0.708333333333333,0.166666666666667,0.0416666666666667,0.833333333333333
"2107",34.717246,0.09754,"KEN",1529,7,1,0.833333333333333,0.125,0,0.791666666666667
"2108",34.648964,0.02467,"KEN",1530,7,1,0.666666666666667,0.125,0,0.791666666666667
"2109",34.562168,0.04196,"KEN",1531,7,1,0.739130434782609,0.130434782608696,0,0.956521739130435
"2110",34.615387,0.031064,"KEN",1532,7,1,0.416666666666667,0.0416666666666667,0.0833333333333333,0.875
"2111",34.56349,0.023385,"KEN",1533,7,0,0.72,0.24,0.04,0.88
"2112",34.574854,0.042106,"KEN",1534,7,0,0.333333333333333,0.0476190476190476,0,0.619047619047619
"2113",34.576782,0.05744,"KEN",1535,7,1,0.708333333333333,0.0833333333333333,0,0.916666666666667
"2114",34.599667,0.035636,"KEN",1536,7,0,0.681818181818182,0.136363636363636,0.0909090909090909,0.772727272727273
"2115",34.778611,0.06208,"KEN",1537,7,1,0.84,0.24,0.04,0.92
"2116",34.763253,0.023683,"KEN",1538,7,1,0.5,0.166666666666667,0,0.791666666666667
"2117",34.796222,0.129731,"KEN",1539,7,1,0.583333333333333,0.208333333333333,0.0833333333333333,0.791666666666667
"2118",34.818745,0.170496,"KEN",1540,7,1,0.416666666666667,0.0416666666666667,0.0833333333333333,0.708333333333333
"2119",34.823048,0.128779,"KEN",1541,7,1,0.48,0.16,0,0.52
"2120",34.83548,0.053751,"KEN",1542,7,1,0.625,0.291666666666667,0.0416666666666667,0.666666666666667
"2121",34.78624,0.032115,"KEN",1543,7,1,0.583333333333333,0.291666666666667,0.0416666666666667,0.75
"2122",34.557147,0.576173,"KEN",1544,7,0,0.52,0.24,0,0.56
"2123",34.559365,0.58316,"KEN",1545,7,0,0.375,0.208333333333333,0.166666666666667,0.458333333333333
"2124",34.551876,0.556065,"KEN",1546,7,0,0.380952380952381,0.19047619047619,0.0476190476190476,0.476190476190476
"2125",34.518346,0.575549,"KEN",1547,7,1,0.333333333333333,0.0416666666666667,0.0416666666666667,0.75
"2126",34.619532,0.549611,"KEN",1548,7,1,0.571428571428571,0.238095238095238,0.0476190476190476,0.714285714285714
"2127",34.609508,0.479437,"KEN",1549,7,1,0.56,0.2,0.04,0.92
"2128",34.637875,0.568496,"KEN",1550,7,1,0.458333333333333,0.0416666666666667,0,0.791666666666667
"2129",34.420345,0.547832,"KEN",1551,7,1,0.391304347826087,0.0434782608695652,0.0434782608695652,0.739130434782609
"2130",34.490674,0.485592,"KEN",1552,7,1,0.541666666666667,0.125,0.0833333333333333,0.916666666666667
"2131",34.476133,0.678489,"KEN",1553,7,1,0.625,0.208333333333333,0.0416666666666667,0.958333333333333
"2132",34.436439,0.591605,"KEN",1554,7,1,0.5,0,0.0416666666666667,0.916666666666667
"2133",34.412208,0.535798,"KEN",1555,7,1,0.772727272727273,0.136363636363636,0.0909090909090909,0.772727272727273
"2134",34.973083,0.772745,"KEN",1556,7,0,0.65,0,0.25,0.9
"2135",34.987144,0.848991,"KEN",1557,7,1,0.217391304347826,0,0.0869565217391304,0.782608695652174
"2136",34.868153,0.808738,"KEN",1558,7,1,0.5,0.1,0.1,0.9
"2137",34.821518,0.698363,"KEN",1559,7,1,0.428571428571429,0,0.0952380952380952,0.714285714285714
"2138",34.740936,0.730196,"KEN",1560,7,0,0.545454545454545,0.136363636363636,0.0909090909090909,0.454545454545455
"2139",34.716742,0.771927,"KEN",1561,7,0,0.0952380952380952,0,0.0476190476190476,0.428571428571429
"2140",34.75114,0.77874,"KEN",1562,7,0,0.347826086956522,0.0434782608695652,0,0.869565217391304
"2141",34.760318,0.860435,"KEN",1563,7,1,0.363636363636364,0,0.0454545454545455,0.636363636363636
"2142",34.642805,0.812648,"KEN",1564,7,0,0.565217391304348,0.347826086956522,0.0869565217391304,0.739130434782609
"2143",34.760608,0.611836,"KEN",1565,7,0,0.3,0.1,0.15,0.45
"2144",34.776632,0.578253,"KEN",1566,7,0,0.111111111111111,0.0555555555555556,0.0555555555555556,0.388888888888889
"2145",34.752191,0.55353,"KEN",1567,7,1,0.478260869565217,0,0,0.826086956521739
"2146",34.64878,0.702013,"KEN",1568,7,1,0.304347826086957,0.173913043478261,0.0434782608695652,0.565217391304348
"2147",34.82787,0.714867,"KEN",1569,7,1,0.52,0.04,0.08,0.8
"2148",34.757703,0.633658,"KEN",1570,7,0,0.238095238095238,0.0476190476190476,0.0476190476190476,0.666666666666667
"2149",34.810907,0.656155,"KEN",1571,7,1,0.666666666666667,0.125,0,0.875
"2150",34.546079,0.764092,"KEN",1572,7,1,0.64,0.2,0.16,0.96
"2151",34.442202,0.697663,"KEN",1573,7,1,0.458333333333333,0.208333333333333,0,0.875
"2152",34.602214,0.703919,"KEN",1574,7,1,0.739130434782609,0.130434782608696,0.347826086956522,0.782608695652174
"2153",34.615984,0.66294,"KEN",1575,7,1,0.5,0.0454545454545455,0.0454545454545455,0.818181818181818
"2154",34.640738,0.756345,"KEN",1576,7,1,0.55,0.15,0.3,0.8
"2155",34.484547,0.790796,"KEN",1577,7,1,0.56,0.28,0.24,0.76
"2156",34.582138,0.827789,"KEN",1578,7,1,0.409090909090909,0.136363636363636,0.0909090909090909,0.727272727272727
"2157",34.765846,0.85851,"KEN",1579,7,1,0.666666666666667,0.19047619047619,0.142857142857143,0.666666666666667
"2158",34.108762,0.439757,"KEN",1580,7,0,0.4,0.12,0.12,0.64
"2159",34.1215,0.454,"KEN",1581,7,0,0.136363636363636,0.0909090909090909,0,0.227272727272727
"2160",34.126216,0.446106,"KEN",1582,7,0,0.0833333333333333,0.0833333333333333,0,0.347826086956522
"2161",34.140872,0.377535,"KEN",1583,7,1,0.285714285714286,0.19047619047619,0.0952380952380952,0.666666666666667
"2162",34.184941,0.425707,"KEN",1584,7,1,0.52,0.12,0.04,0.88
"2163",34.188571,0.43095,"KEN",1585,7,1,0.636363636363636,0.0909090909090909,0.0454545454545455,0.909090909090909
"2164",34.261464,0.476385,"KEN",1586,7,1,0.458333333333333,0.0833333333333333,0.0833333333333333,0.958333333333333
"2165",34.391624,0.512319,"KEN",1587,7,1,0.583333333333333,0.166666666666667,0,0.75
"2166",34.323731,0.459937,"KEN",1588,7,1,0.521739130434783,0.0869565217391304,0.0869565217391304,0.826086956521739
"2167",34.334203,0.541424,"KEN",1589,7,1,0.708333333333333,0.208333333333333,0.0416666666666667,0.833333333333333
"2168",34.342472,0.417201,"KEN",1590,7,1,0.636363636363636,0.0454545454545455,0.0909090909090909,0.818181818181818
"2169",34.285201,0.384405,"KEN",1591,7,1,0.833333333333333,0.291666666666667,0.25,0.833333333333333
"2170",34.268557,0.345087,"KEN",1592,7,1,0.695652173913043,0.130434782608696,0.0434782608695652,0.826086956521739
"2171",34.255938,0.315353,"KEN",1593,7,1,0.6,0.2,0.04,0.72
"2172",34.326847,0.727016,"KEN",1594,7,1,0.565217391304348,0.173913043478261,0,0.739130434782609
"2173",34.367476,0.730415,"KEN",1595,7,1,0.48,0.24,0,0.76
"2174",34.22656,0.601651,"KEN",1596,7,1,0.363636363636364,0.136363636363636,0,0.636363636363636
"2175",34.256786,0.627666,"KEN",1597,7,0,0.238095238095238,0.0952380952380952,0,0.333333333333333
"2176",34.269118,0.63677,"KEN",1598,7,0,0.0833333333333333,0.0833333333333333,0,0.5
"2177",34.058839,0.286098,"KEN",1599,7,1,0.541666666666667,0.25,0,0.75
"2178",34.123192,0.284145,"KEN",1600,7,1,0.2,0.2,0.08,0.5
"2179",34.078147,0.227144,"KEN",1601,7,1,0.28,0.12,0.04,0.72
"2180",34.058632,0.163928,"KEN",1602,7,1,0.64,0.36,0.24,0.84
"2181",33.974271,0.091729,"KEN",1603,7,0,0.409090909090909,0.136363636363636,0.0454545454545455,0.409090909090909
"2182",33.971877,0.096849,"KEN",1604,7,0,0.16,0.12,0,0.64
"2183",34.028321,0.13255,"KEN",1605,7,1,0.666666666666667,0.333333333333333,0.0833333333333333,0.708333333333333
"2184",34.006716,0.111918,"KEN",1606,7,1,0.333333333333333,0.142857142857143,0,0.571428571428571
"2185",34.194321,0.6135,"KEN",1607,7,1,0.48,0.12,0.04,0.84
"2186",34.261595,0.577623,"KEN",1608,7,1,0.545454545454545,0.272727272727273,0,0.772727272727273
"2187",34.248927,0.560891,"KEN",1609,7,1,0.347826086956522,0.434782608695652,0.0434782608695652,0.826086956521739
"2188",34.174886,0.500992,"KEN",1610,7,1,0.375,0.208333333333333,0,0.75
"2189",34.122642,0.456166,"KEN",1611,7,0,0.208333333333333,0.0416666666666667,0.0416666666666667,0.375
"2190",34.156075,0.49486,"KEN",1612,7,0,0.458333333333333,0.25,0,0.791666666666667
"2191",32.578131,0.324718,"UGA",1,1,0,0.166666666666667,0.111111111111111,0,0.0555555555555556
"2192",32.598544,0.355171,"UGA",2,1,0,0.0454545454545455,0.217391304347826,0.0434782608695652,0.142857142857143
"2193",32.566707,0.303904,"UGA",4,1,0,0.0434782608695652,0.130434782608696,0.0869565217391304,0.130434782608696
"2194",32.57555,0.323517,"UGA",6,1,0,0.111111111111111,0.166666666666667,0.0526315789473684,0.0555555555555556
"2195",32.569438,0.365799,"UGA",8,1,0,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.136363636363636
"2196",32.563583,0.364168,"UGA",9,1,0,0,0,0,0.0909090909090909
"2197",32.5604,0.362198,"UGA",11,1,0,0.2,0.105263157894737,0.05,0
"2198",32.555084,0.381679,"UGA",13,1,0,0.0476190476190476,0,0,0.05
"2199",32.562204,0.378687,"UGA",14,1,0,0.15,0.1,0,0.05
"2200",32.58106,0.374638,"UGA",16,1,0,0.0434782608695652,0.0434782608695652,0,0.0869565217391304
"2201",32.573037,0.343151,"UGA",17,1,0,0.0869565217391304,0.0869565217391304,0,0.130434782608696
"2202",32.573666,0.361754,"UGA",18,1,0,0,0,0,0.0476190476190476
"2203",32.563031,0.383193,"UGA",20,1,0,0.0952380952380952,0.0952380952380952,0,0.0952380952380952
"2204",32.572141,0.391486,"UGA",21,1,0,0,0,0.0526315789473684,0.157894736842105
"2205",32.585783,0.350017,"UGA",22,1,0,0.0434782608695652,0.260869565217391,0.0434782608695652,0.272727272727273
"2206",32.599922,0.305408,"UGA",23,1,0,0.24,0.2,0,0.125
"2207",32.613534,0.299188,"UGA",24,1,0,0,0,0,0.153846153846154
"2208",32.593913,0.299081,"UGA",25,1,0,0,0.0588235294117647,0.0588235294117647,0.0588235294117647
"2209",32.612117,0.320455,"UGA",28,1,0,0.2,0.2,0.12,0.25
"2210",32.603977,0.324913,"UGA",29,1,0,0.181818181818182,0.0909090909090909,0,0.318181818181818
"2211",32.63996,0.290288,"UGA",31,1,0,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0909090909090909
"2212",32.608876,0.311553,"UGA",32,1,0,0.208333333333333,0.333333333333333,0.0833333333333333,0.260869565217391
"2213",32.637751,0.245336,"UGA",35,1,0,0.125,0.25,0,0.166666666666667
"2214",32.595668,0.296695,"UGA",36,1,0,0.208333333333333,0.166666666666667,0,0.173913043478261
"2215",32.604701,0.291511,"UGA",39,1,0,0.24,0.16,0,0.28
"2216",32.602866,0.302669,"UGA",41,1,0,0.541666666666667,0.375,0,0.583333333333333
"2217",32.586397,0.278124,"UGA",42,1,0,0.2,0.32,0.04,0.12
"2218",32.58368,0.353154,"UGA",44,1,0,0.157894736842105,0.157894736842105,0.0526315789473684,0.263157894736842
"2219",32.616645,0.373567,"UGA",46,1,0,0.136363636363636,0.0909090909090909,0,0.0909090909090909
"2220",32.626443,0.307213,"UGA",48,1,0,0.117647058823529,0.117647058823529,0,0.176470588235294
"2221",32.590617,0.333747,"UGA",50,1,0,0.0952380952380952,0.238095238095238,0.0476190476190476,0.238095238095238
"2222",32.632625,0.304866,"UGA",52,1,0,0.0909090909090909,0.136363636363636,0,0.136363636363636
"2223",32.65447,0.320293,"UGA",53,1,0,0.0526315789473684,0.105263157894737,0,0.263157894736842
"2224",32.641462,0.304083,"UGA",54,1,0,0.19047619047619,0.19047619047619,0,0.238095238095238
"2225",32.604972,0.345643,"UGA",55,1,0,0.0714285714285714,0.0714285714285714,0,0.307692307692308
"2226",32.525559,0.311809,"UGA",58,1,0,0.0555555555555556,0.0555555555555556,0,0.166666666666667
"2227",32.547523,0.292881,"UGA",59,1,0,0.04,0.04,0,0.04
"2228",32.553927,0.285922,"UGA",60,1,0,0.130434782608696,0.0434782608695652,0.0833333333333333,0.173913043478261
"2229",32.613356,0.317991,"UGA",61,1,0,0.25,0.25,0,0.25
"2230",32.565237,0.342479,"UGA",62,1,0,0,0,0,0
"2231",32.576431,0.318557,"UGA",63,1,0,0.0476190476190476,0,0,0.0952380952380952
"2232",32.543532,0.329236,"UGA",64,1,0,0.0454545454545455,0.0454545454545455,0,0.136363636363636
"2233",32.551441,0.324758,"UGA",65,1,0,0.0476190476190476,0.0952380952380952,0,0.0476190476190476
"2234",32.546801,0.309954,"UGA",66,1,0,0,0,0,0.0526315789473684
"2235",32.545582,0.299065,"UGA",67,1,0,0,0,0,0
"2236",32.564358,0.286072,"UGA",69,1,0,0.0526315789473684,0.105263157894737,0,0.0526315789473684
"2237",32.550555,0.317532,"UGA",70,1,0,0.238095238095238,0.19047619047619,0,0.285714285714286
"2238",32.524993,0.304638,"UGA",72,1,0,0.0909090909090909,0.0909090909090909,0,0.136363636363636
"2239",32.533182,0.324509,"UGA",73,1,0,0.05,0.1,0.05,0.2
"2240",32.572195,0.28883,"UGA",74,1,0,0.0416666666666667,0,0,0.0833333333333333
"2241",32.338252,-0.616717,"UGA",77,2,1,0.0434782608695652,0.0434782608695652,0,0.0434782608695652
